Timestamp,model 1,model 2,model 3,model 4,model 5,average
2016-06-14 23:50:00+00:00,0.63965845,0.61609936,0.65706825,0.63937855,0.64743644,0.6399282
2016-06-15 00:00:00+00:00,0.6395324,0.6160023,0.65692496,0.63925123,0.6473284,0.6398078
2016-06-15 00:10:00+00:00,0.63936603,0.615885,0.6567676,0.63908935,0.64717615,0.63965684
2016-06-15 00:20:00+00:00,0.63917863,0.61575437,0.6565895,0.63891405,0.64704293,0.6394959
2016-06-15 00:30:00+00:00,0.6390886,0.6156626,0.6565025,0.63881093,0.6469887,0.6394106
2016-06-15 00:40:00+00:00,0.6390346,0.61561084,0.6564399,0.63875335,0.6469753,0.6393628
2016-06-15 00:50:00+00:00,0.63891554,0.6155219,0.65632,0.6386452,0.6469107,0.6392627
2016-06-15 01:00:00+00:00,0.63888705,0.6155039,0.6562692,0.6386243,0.64695394,0.6392477
2016-06-15 01:10:00+00:00,0.6388496,0.61546534,0.6562282,0.6385877,0.6469718,0.63922054
2016-06-15 01:20:00+00:00,0.63874775,0.61536944,0.65616,0.6384872,0.64696056,0.639145
2016-06-15 01:30:00+00:00,0.6385857,0.6152235,0.6560266,0.63832355,0.64685756,0.6390034
2016-06-15 01:40:00+00:00,0.6384667,0.6151523,0.6559478,0.63823974,0.6468074,0.6389228
2016-06-15 01:50:00+00:00,0.63840675,0.61511415,0.6558519,0.63818824,0.6467745,0.63886714
2016-06-15 02:00:00+00:00,0.6383475,0.6150763,0.6557139,0.63812774,0.6467099,0.6387951
2016-06-15 02:10:00+00:00,0.6382592,0.6150248,0.6555651,0.6380475,0.6466323,0.63870573
2016-06-15 02:20:00+00:00,0.63814396,0.61495566,0.6554398,0.6379461,0.6465492,0.63860697
2016-06-15 02:30:00+00:00,0.6380127,0.61487186,0.6553056,0.63782954,0.64644575,0.6384931
2016-06-15 02:40:00+00:00,0.63791895,0.61482155,0.6551885,0.6377523,0.6463777,0.6384118
2016-06-15 02:50:00+00:00,0.6378375,0.61476946,0.6550778,0.6376825,0.6463029,0.63833404
2016-06-15 03:00:00+00:00,0.6377799,0.61471653,0.65496004,0.6376157,0.64623666,0.63826174
2016-06-15 03:10:00+00:00,0.63770944,0.6146877,0.6548437,0.6375592,0.6461811,0.6381962
2016-06-15 03:20:00+00:00,0.6375853,0.6146071,0.6546937,0.6374514,0.64607066,0.63808167
2016-06-15 03:30:00+00:00,0.6375078,0.6145407,0.6545335,0.63736784,0.6459805,0.63798606
2016-06-15 03:40:00+00:00,0.6374314,0.61450267,0.654377,0.6372942,0.64589626,0.6379003
2016-06-15 03:50:00+00:00,0.63731647,0.6144147,0.65423095,0.63717496,0.6457694,0.63778126
2016-06-15 04:00:00+00:00,0.6372324,0.6143693,0.6541101,0.6370981,0.6456808,0.6376982
2016-06-15 04:10:00+00:00,0.63713396,0.6143021,0.6540028,0.63700914,0.64560163,0.63760996
2016-06-15 04:20:00+00:00,0.6370559,0.6142387,0.6539159,0.63693327,0.6455226,0.6375333
2016-06-15 04:30:00+00:00,0.636945,0.6141498,0.65379953,0.6368237,0.6454098,0.63742554
2016-06-15 04:40:00+00:00,0.63692486,0.61413205,0.653741,0.63679814,0.6453864,0.63739645
2016-06-15 04:50:00+00:00,0.6368788,0.61409146,0.65370524,0.6367529,0.6453476,0.6373552
2016-06-15 05:00:00+00:00,0.63667905,0.6139629,0.653536,0.63656986,0.6451541,0.6371803
2016-06-15 05:10:00+00:00,0.6366476,0.6139391,0.6534978,0.6365396,0.6451227,0.6371494
2016-06-15 05:20:00+00:00,0.63663375,0.6139345,0.65345097,0.6365253,0.64510435,0.6371298
2016-06-15 05:30:00+00:00,0.63667905,0.61397326,0.6534431,0.6365687,0.64512277,0.6371574
2016-06-15 05:40:00+00:00,0.6366713,0.61400676,0.6534016,0.6365857,0.6451297,0.637159
2016-06-15 05:50:00+00:00,0.6366799,0.61405563,0.6533332,0.6366098,0.64512765,0.63716125
2016-06-15 06:00:00+00:00,0.63666517,0.61409426,0.65325093,0.63661826,0.6451051,0.6371467
2016-06-15 06:10:00+00:00,0.6366347,0.61412007,0.65314573,0.63661045,0.6450656,0.63711536
2016-06-15 06:20:00+00:00,0.63662124,0.6141578,0.65304786,0.6366186,0.64504385,0.6370979
2016-06-15 06:30:00+00:00,0.6366803,0.61422765,0.6530204,0.63668454,0.64506716,0.637136
2016-06-15 06:40:00+00:00,0.63664186,0.614251,0.6529347,0.63667274,0.6450303,0.63710606
2016-06-15 06:50:00+00:00,0.63656354,0.61424017,0.65282327,0.6366199,0.6449564,0.6370407
2016-06-15 07:00:00+00:00,0.63650346,0.6142556,0.6527852,0.63660777,0.6449131,0.6370131
2016-06-15 07:10:00+00:00,0.6364944,0.6142955,0.6528088,0.6366397,0.6449188,0.63703144
2016-06-15 07:20:00+00:00,0.6363672,0.61427784,0.652779,0.63658047,0.64483804,0.6369685
2016-06-15 07:30:00+00:00,0.63630426,0.61430514,0.6528258,0.6365895,0.6448337,0.63697165
2016-06-15 07:40:00+00:00,0.6361705,0.61425626,0.65276766,0.6365043,0.64471644,0.636883
2016-06-15 07:50:00+00:00,0.6360203,0.61416805,0.65268385,0.6363776,0.6445748,0.63676494
2016-06-15 08:00:00+00:00,0.63588417,0.61409354,0.6525825,0.6362618,0.6444396,0.63665235
2016-06-15 08:10:00+00:00,0.6358307,0.6140735,0.6525295,0.6362227,0.64437485,0.6366062
2016-06-15 08:20:00+00:00,0.63577867,0.6140425,0.6524625,0.63617355,0.6442888,0.6365492
2016-06-15 08:30:00+00:00,0.6357061,0.6140085,0.65244937,0.6361221,0.64421844,0.63650095
2016-06-15 08:40:00+00:00,0.63567805,0.61401546,0.6524142,0.6361092,0.64417934,0.63647926
2016-06-15 08:50:00+00:00,0.63558435,0.6139988,0.6523869,0.6360595,0.64411575,0.6364291
2016-06-15 09:00:00+00:00,0.63557315,0.6140206,0.65235186,0.63606393,0.6440954,0.636421
2016-06-15 09:10:00+00:00,0.6355628,0.6140671,0.65225875,0.6360765,0.6440498,0.63640296
2016-06-15 09:20:00+00:00,0.63554406,0.6140914,0.65217423,0.63607633,0.6439838,0.636374
2016-06-15 09:30:00+00:00,0.6355306,0.61413234,0.6520971,0.63609004,0.643962,0.6363624
2016-06-15 09:40:00+00:00,0.63543594,0.61410725,0.651966,0.6360241,0.64384055,0.63627476
2016-06-15 09:50:00+00:00,0.6352854,0.6140126,0.65176195,0.63588345,0.6436378,0.6361162
2016-06-15 10:00:00+00:00,0.63523066,0.6140182,0.65160143,0.63585126,0.64352554,0.63604546
2016-06-15 10:10:00+00:00,0.6351329,0.61400324,0.6514213,0.6357756,0.64332914,0.63593245
2016-06-15 10:20:00+00:00,0.63508856,0.6140374,0.6512829,0.63576,0.64318085,0.6358699
2016-06-15 10:30:00+00:00,0.63508457,0.6140728,0.651193,0.6357683,0.6430779,0.63583934
2016-06-15 10:40:00+00:00,0.6350155,0.61404717,0.65105957,0.6357093,0.64289016,0.63574433
2016-06-15 10:50:00+00:00,0.63490117,0.6140529,0.65091884,0.6356486,0.64273226,0.63565075
2016-06-15 11:00:00+00:00,0.63479364,0.61410284,0.65078765,0.6356318,0.64264494,0.63559216
2016-06-15 11:10:00+00:00,0.6348381,0.6142113,0.65070057,0.6357107,0.64267194,0.6356265
2016-06-15 11:20:00+00:00,0.6349679,0.61442083,0.6505804,0.6358768,0.64271945,0.63571304
2016-06-15 11:30:00+00:00,0.63509345,0.6146046,0.6504884,0.6360338,0.64276415,0.63579684
2016-06-15 11:40:00+00:00,0.63525915,0.6148149,0.6503781,0.6362201,0.6428335,0.6359011
2016-06-15 11:50:00+00:00,0.6354244,0.61499035,0.6502483,0.63638055,0.64290226,0.6359892
2016-06-15 12:00:00+00:00,0.63560283,0.61515766,0.6501446,0.6365427,0.6429727,0.63608414
2016-06-15 12:10:00+00:00,0.6358192,0.6153514,0.6500809,0.63674575,0.6430795,0.6362153
2016-06-15 12:20:00+00:00,0.6360457,0.6155441,0.65004945,0.6369593,0.6432133,0.6363624
2016-06-15 12:30:00+00:00,0.63620186,0.6157015,0.65001184,0.63711905,0.64333,0.6364728
2016-06-15 12:40:00+00:00,0.63634306,0.615764,0.6499092,0.63719994,0.64337826,0.6365189
2016-06-15 12:50:00+00:00,0.6364887,0.6158411,0.6498242,0.63730174,0.64344,0.63657916
2016-06-15 13:00:00+00:00,0.6366688,0.6159653,0.64976966,0.63745165,0.64355034,0.6366812
2016-06-15 13:10:00+00:00,0.6368867,0.6160979,0.64969254,0.63761276,0.6436504,0.6367881
2016-06-15 13:20:00+00:00,0.6371412,0.61625147,0.6496722,0.6378145,0.6437992,0.6369357
2016-06-15 13:30:00+00:00,0.63734496,0.6163572,0.6496048,0.63795084,0.6438938,0.6370303
2016-06-15 13:40:00+00:00,0.6375468,0.61645293,0.6495051,0.6380749,0.64397156,0.63711023
2016-06-15 13:50:00+00:00,0.6375818,0.6164926,0.64938056,0.63810134,0.64396346,0.6371039
2016-06-15 14:00:00+00:00,0.63765574,0.61652696,0.6493114,0.6381465,0.64398324,0.63712484
2016-06-15 14:10:00+00:00,0.637709,0.6165378,0.6492387,0.63816464,0.64398783,0.63712764
2016-06-15 14:20:00+00:00,0.63779616,0.6165614,0.64920926,0.63821113,0.6440235,0.6371603
2016-06-15 14:30:00+00:00,0.6378674,0.616596,0.64918876,0.6382606,0.6440718,0.6371969
2016-06-15 14:40:00+00:00,0.6379305,0.6166065,0.6491265,0.6382837,0.64409155,0.6372078
2016-06-15 14:50:00+00:00,0.6380131,0.6166301,0.6490684,0.6383244,0.6441237,0.63723195
2016-06-15 15:00:00+00:00,0.638113,0.61666167,0.64903176,0.6383811,0.6441666,0.6372708
2016-06-15 15:10:00+00:00,0.6382188,0.61669415,0.6490165,0.6384424,0.64420867,0.6373161
2016-06-15 15:20:00+00:00,0.6383158,0.6167339,0.6490226,0.6385055,0.644255,0.63736653
2016-06-15 15:30:00+00:00,0.6383945,0.6167686,0.64902025,0.63855684,0.6442934,0.6374067
2016-06-15 15:40:00+00:00,0.6384438,0.6167826,0.6490041,0.63858473,0.6443036,0.63742375
2016-06-15 15:50:00+00:00,0.63851196,0.61680984,0.6490474,0.63863397,0.64434147,0.63746893
2016-06-15 16:00:00+00:00,0.6386,0.6168532,0.64912343,0.63870746,0.64440125,0.63753706
2016-06-15 16:10:00+00:00,0.6386868,0.61687946,0.64915717,0.63876724,0.64443433,0.637585
2016-06-15 16:20:00+00:00,0.63872373,0.6168848,0.6491275,0.63878596,0.644437,0.6375918
2016-06-15 16:30:00+00:00,0.6387707,0.6168815,0.64913,0.63880193,0.6444548,0.63760775
2016-06-15 16:40:00+00:00,0.638831,0.6168834,0.6491034,0.6388247,0.6444732,0.63762313
2016-06-15 16:50:00+00:00,0.63880754,0.61682594,0.6490272,0.6387743,0.64437985,0.637563
2016-06-15 17:00:00+00:00,0.63889396,0.61685586,0.64902234,0.63882524,0.6444261,0.6376047
2016-06-15 17:10:00+00:00,0.63896173,0.6168729,0.64901286,0.63885903,0.6444524,0.6376318
2016-06-15 17:20:00+00:00,0.63901174,0.616876,0.6489823,0.6388758,0.6444487,0.6376389
2016-06-15 17:30:00+00:00,0.6390593,0.6168683,0.648932,0.63888216,0.6444338,0.6376351
2016-06-15 17:40:00+00:00,0.63904583,0.616824,0.648873,0.63884324,0.64439344,0.6375959
2016-06-15 17:50:00+00:00,0.6390002,0.61676574,0.6488161,0.638787,0.6443128,0.6375364
2016-06-15 18:00:00+00:00,0.6389442,0.61671275,0.64877665,0.6387267,0.64422476,0.63747704
2016-06-15 18:10:00+00:00,0.63888335,0.6166707,0.64873636,0.63867277,0.64418167,0.637429
2016-06-15 18:20:00+00:00,0.63878345,0.61660266,0.64872056,0.63859266,0.64408356,0.6373566
2016-06-15 18:30:00+00:00,0.63875735,0.6165935,0.64876276,0.6385851,0.6440985,0.63735944
2016-06-15 18:40:00+00:00,0.6387552,0.61660886,0.64886284,0.63860965,0.64412034,0.6373914
2016-06-15 18:50:00+00:00,0.638693,0.6166043,0.64895666,0.63859767,0.6441182,0.63739395
2016-06-15 19:00:00+00:00,0.63858354,0.6165702,0.6490059,0.6385419,0.64406747,0.6373538
2016-06-15 19:10:00+00:00,0.6384655,0.61653554,0.64904356,0.63848037,0.6440061,0.6373062
2016-06-15 19:20:00+00:00,0.6383599,0.61649835,0.64908564,0.63842165,0.64393973,0.63726103
2016-06-15 19:30:00+00:00,0.63823116,0.61644495,0.64910996,0.6383431,0.6438568,0.63719714
2016-06-15 19:40:00+00:00,0.6380962,0.6163886,0.6491326,0.63825965,0.64376473,0.6371284
2016-06-15 19:50:00+00:00,0.6380049,0.6163698,0.6491829,0.63822067,0.6437346,0.6371026
2016-06-15 20:00:00+00:00,0.63793206,0.61634433,0.6491996,0.6381801,0.6436992,0.637071
2016-06-15 20:10:00+00:00,0.6378964,0.61633575,0.64920795,0.6381631,0.6436901,0.6370586
2016-06-15 20:20:00+00:00,0.6378552,0.6162982,0.64916503,0.63811946,0.6436363,0.6370148
2016-06-15 20:30:00+00:00,0.63782716,0.6162712,0.6491369,0.6380875,0.64360905,0.6369864
2016-06-15 20:40:00+00:00,0.63780844,0.61624676,0.64912724,0.6380619,0.6435855,0.636966
2016-06-15 20:50:00+00:00,0.63780355,0.6162155,0.649107,0.63803524,0.643577,0.63694763
2016-06-15 21:00:00+00:00,0.63777226,0.61616236,0.6490658,0.6379808,0.64352155,0.63690054
2016-06-15 21:10:00+00:00,0.63769317,0.6160772,0.64900494,0.63789004,0.6434136,0.6368158
2016-06-15 21:20:00+00:00,0.637666,0.61603975,0.6489996,0.63785666,0.64340013,0.6367924
2016-06-15 21:30:00+00:00,0.6377548,0.6160643,0.6490959,0.63792384,0.6434554,0.6368588
2016-06-15 21:40:00+00:00,0.6377082,0.61601317,0.6490775,0.6378701,0.6433907,0.6368119
2016-06-15 21:50:00+00:00,0.6377022,0.61599994,0.649083,0.63785946,0.6433762,0.63680416
2016-06-15 22:00:00+00:00,0.6376945,0.6159754,0.6491106,0.63784426,0.64338577,0.6368021
2016-06-15 22:10:00+00:00,0.6376943,0.6159399,0.6491093,0.6378218,0.6433526,0.6367836
2016-06-15 22:20:00+00:00,0.6376926,0.615914,0.6491149,0.63780373,0.6433303,0.6367711
2016-06-15 22:30:00+00:00,0.63758737,0.6157981,0.64906704,0.6376805,0.6431537,0.63665736
2016-06-15 22:40:00+00:00,0.63740253,0.61562884,0.64893323,0.6374788,0.6429092,0.63647056
2016-06-15 22:50:00+00:00,0.63731956,0.6155511,0.6488799,0.63738954,0.6428325,0.63639456
2016-06-15 23:00:00+00:00,0.63728744,0.6154889,0.6488358,0.63733554,0.6427933,0.6363481
2016-06-15 23:10:00+00:00,0.6372861,0.6154485,0.64883435,0.6373111,0.64280444,0.6363369
2016-06-15 23:20:00+00:00,0.63722825,0.615361,0.6487542,0.63723093,0.64272684,0.6362602
2016-06-15 23:30:00+00:00,0.6371689,0.6152551,0.64864564,0.63713044,0.64260495,0.636161
2016-06-15 23:40:00+00:00,0.63702595,0.6151147,0.6485516,0.6369752,0.64246047,0.6360256
2016-06-15 23:50:00+00:00,0.6368797,0.61497736,0.64848113,0.6368194,0.6422797,0.63588744
2016-06-16 00:00:00+00:00,0.63679135,0.61491174,0.6484372,0.6367418,0.6422291,0.63582224
2016-06-16 00:10:00+00:00,0.6367331,0.61484265,0.6484153,0.6366768,0.6421717,0.6357679
2016-06-16 00:20:00+00:00,0.6366911,0.6148025,0.6483946,0.6366362,0.6421562,0.6357361
2016-06-16 00:30:00+00:00,0.6366036,0.61472887,0.64832145,0.6365531,0.64207995,0.6356574
2016-06-16 00:40:00+00:00,0.6364884,0.6146446,0.6482111,0.63643986,0.6419264,0.6355421
2016-06-16 00:50:00+00:00,0.63637996,0.6146023,0.64810276,0.6363622,0.64177954,0.6354453
2016-06-16 01:00:00+00:00,0.6363532,0.6146301,0.6480535,0.6363654,0.6417562,0.63543165
2016-06-16 01:10:00+00:00,0.6364223,0.6147164,0.64805686,0.6364492,0.64180934,0.6354908
2016-06-16 01:20:00+00:00,0.6364573,0.6147791,0.6480353,0.6365019,0.6418364,0.635522
2016-06-16 01:30:00+00:00,0.6365365,0.6148658,0.6480631,0.6365956,0.6418784,0.6355878
2016-06-16 01:40:00+00:00,0.63654864,0.6149023,0.64805025,0.6366233,0.6418494,0.63559484
2016-06-16 01:50:00+00:00,0.6365639,0.61492,0.6480408,0.63663876,0.6418186,0.6355964
2016-06-16 02:00:00+00:00,0.6365901,0.61494845,0.6480419,0.6366681,0.6418163,0.635613
2016-06-16 02:10:00+00:00,0.63668334,0.6150371,0.648087,0.63676524,0.6418788,0.63569033
2016-06-16 02:20:00+00:00,0.636767,0.61512816,0.6480918,0.6368547,0.6419299,0.6357543
2016-06-16 02:30:00+00:00,0.6368401,0.61522114,0.64807636,0.6369384,0.64197475,0.63581014
2016-06-16 02:40:00+00:00,0.63689244,0.6153387,0.6480124,0.6370299,0.64197654,0.63585
2016-06-16 02:50:00+00:00,0.6369643,0.6154578,0.64796567,0.63713586,0.6419667,0.6358981
2016-06-16 03:00:00+00:00,0.63697076,0.61555374,0.6479132,0.637202,0.641984,0.6359247
2016-06-16 03:10:00+00:00,0.63701093,0.615649,0.64787626,0.63727915,0.64200884,0.6359648
2016-06-16 03:20:00+00:00,0.6370542,0.6157206,0.6478717,0.63734734,0.6420286,0.6360045
2016-06-16 03:30:00+00:00,0.6370583,0.61571467,0.6478592,0.6373433,0.64198333,0.63599175
2016-06-16 03:40:00+00:00,0.63698673,0.61566174,0.6477703,0.63726795,0.6418685,0.6359111
2016-06-16 03:50:00+00:00,0.6369227,0.6156355,0.6476749,0.6372111,0.64178765,0.6358463
2016-06-16 04:00:00+00:00,0.636881,0.61562157,0.64761734,0.6371785,0.6417402,0.6358077
2016-06-16 04:10:00+00:00,0.6369269,0.61566335,0.64763117,0.6372247,0.64177835,0.6358449
2016-06-16 04:20:00+00:00,0.63695335,0.6156752,0.64763,0.63723797,0.64178574,0.63585645
2016-06-16 04:30:00+00:00,0.63694835,0.6156707,0.64760035,0.63722557,0.64176536,0.6358421
2016-06-16 04:40:00+00:00,0.63694334,0.61565876,0.6475665,0.63720906,0.641743,0.63582414
2016-06-16 04:50:00+00:00,0.63693035,0.6156522,0.64751583,0.6371941,0.6417048,0.63579947
2016-06-16 05:00:00+00:00,0.6369622,0.6156684,0.6474675,0.637209,0.64171594,0.6358046
2016-06-16 05:10:00+00:00,0.6369872,0.6157065,0.6474774,0.63724774,0.64174825,0.6358334
2016-06-16 05:20:00+00:00,0.63699967,0.615724,0.64746726,0.6372636,0.6417535,0.6358416
2016-06-16 05:30:00+00:00,0.63699937,0.61573076,0.6474558,0.63726795,0.64175534,0.63584185
2016-06-16 05:40:00+00:00,0.63702977,0.61576784,0.6474626,0.63730514,0.6418192,0.6358769
2016-06-16 05:50:00+00:00,0.63705325,0.61580455,0.6474911,0.6373435,0.6418846,0.6359154
2016-06-16 06:00:00+00:00,0.6370796,0.6158509,0.64752984,0.63739336,0.6419408,0.6359589
2016-06-16 06:10:00+00:00,0.6371376,0.6159098,0.6475793,0.6374642,0.6420017,0.6360185
2016-06-16 06:20:00+00:00,0.6371645,0.6159332,0.6475917,0.63749546,0.6420312,0.6360432
2016-06-16 06:30:00+00:00,0.6372074,0.6159784,0.6476239,0.63755035,0.6420817,0.6360884
2016-06-16 06:40:00+00:00,0.63723576,0.6159989,0.6476351,0.6375793,0.6420916,0.6361081
2016-06-16 06:50:00+00:00,0.6372483,0.61601436,0.64760786,0.6375917,0.6421019,0.6361128
2016-06-16 07:00:00+00:00,0.63722277,0.61602354,0.6475626,0.6375798,0.6420967,0.6360971
2016-06-16 07:10:00+00:00,0.6372181,0.61604214,0.6475444,0.63758755,0.64210004,0.63609844
2016-06-16 07:20:00+00:00,0.63726485,0.61609524,0.6475694,0.63764256,0.64216113,0.63614666
2016-06-16 07:30:00+00:00,0.6372769,0.6161319,0.647557,0.6376673,0.6421894,0.6361645
2016-06-16 07:40:00+00:00,0.6372291,0.61611736,0.64749694,0.6376303,0.6421599,0.6361267
2016-06-16 07:50:00+00:00,0.63724566,0.61613685,0.64750713,0.63765264,0.64217925,0.6361443
2016-06-16 08:00:00+00:00,0.63732815,0.61620665,0.64757156,0.63774204,0.6422668,0.636223
2016-06-16 08:10:00+00:00,0.63733876,0.616219,0.6475781,0.63775605,0.64227784,0.6362339
2016-06-16 08:20:00+00:00,0.6373981,0.61627066,0.6476257,0.63782084,0.6423353,0.6362902
2016-06-16 08:30:00+00:00,0.637456,0.61632043,0.6476768,0.63788295,0.6423981,0.6363469
2016-06-16 08:40:00+00:00,0.63746554,0.6163329,0.6476728,0.63789475,0.6424029,0.6363538
2016-06-16 08:50:00+00:00,0.6374479,0.6163011,0.64760655,0.637854,0.6423611,0.6363141
2016-06-16 09:00:00+00:00,0.63743836,0.6162909,0.64759135,0.6378393,0.64234555,0.63630116
2016-06-16 09:10:00+00:00,0.63769275,0.616409,0.6476501,0.6380231,0.64250374,0.6364557
2016-06-16 09:20:00+00:00,0.6381482,0.6166009,0.64747703,0.63829875,0.64270175,0.6366453
2016-06-16 09:30:00+00:00,0.6386713,0.6168539,0.64729416,0.6386409,0.6429235,0.6368767
2016-06-16 09:40:00+00:00,0.6392894,0.6171676,0.6470318,0.63904214,0.64314365,0.6371349
2016-06-16 09:50:00+00:00,0.6398307,0.61736095,0.6467823,0.6393304,0.6433195,0.6373248
2016-06-16 10:00:00+00:00,0.6403081,0.6175942,0.64658225,0.63963735,0.64350283,0.6375249
2016-06-16 10:10:00+00:00,0.6408101,0.6177872,0.6463884,0.63991976,0.6436699,0.63771504
2016-06-16 10:20:00+00:00,0.641314,0.6180097,0.6463572,0.6402536,0.6439072,0.63796836
2016-06-16 10:30:00+00:00,0.6417402,0.61823785,0.6462829,0.640555,0.64410913,0.638185
2016-06-16 10:40:00+00:00,0.64206606,0.61837316,0.6461723,0.6407496,0.64423984,0.63832015
2016-06-16 10:50:00+00:00,0.6424546,0.61854553,0.64601564,0.6409874,0.64439815,0.6384803
2016-06-16 11:00:00+00:00,0.6427839,0.61874455,0.6459147,0.64123344,0.6445519,0.63864565
2016-06-16 11:10:00+00:00,0.64307976,0.6189366,0.64578766,0.641456,0.6446811,0.6387882
2016-06-16 11:20:00+00:00,0.64335,0.61910474,0.64572275,0.6416609,0.6448034,0.6389284
2016-06-16 11:30:00+00:00,0.64371586,0.6193259,0.6457807,0.641956,0.6450156,0.63915884
2016-06-16 11:40:00+00:00,0.64392364,0.6194584,0.64579225,0.64212203,0.6451497,0.6392892
2016-06-16 11:50:00+00:00,0.64410484,0.6195892,0.6457684,0.64227486,0.6452668,0.63940084
2016-06-16 12:00:00+00:00,0.6442299,0.619677,0.6457515,0.64237803,0.6453437,0.63947606
2016-06-16 12:10:00+00:00,0.6443458,0.61976105,0.6457399,0.6424761,0.6454178,0.6395481
2016-06-16 12:20:00+00:00,0.644498,0.6198755,0.645748,0.6426109,0.6455184,0.63965017
2016-06-16 12:30:00+00:00,0.64458764,0.6199442,0.64574885,0.6426904,0.64557767,0.6397098
2016-06-16 12:40:00+00:00,0.6447807,0.62006366,0.6458684,0.6428589,0.6457452,0.6398634
2016-06-16 12:50:00+00:00,0.6449582,0.62018514,0.6459091,0.6430127,0.64586854,0.63998675
2016-06-16 13:00:00+00:00,0.6451813,0.62034494,0.645936,0.64320916,0.6460212,0.6401385
2016-06-16 13:10:00+00:00,0.6453997,0.6205082,0.6459521,0.643404,0.64616096,0.640285
2016-06-16 13:20:00+00:00,0.64557505,0.62063193,0.6459463,0.6435542,0.64626706,0.64039487
2016-06-16 13:30:00+00:00,0.6457778,0.62074697,0.6459507,0.6437094,0.64638203,0.64051336
2016-06-16 13:40:00+00:00,0.6460297,0.6209086,0.6459228,0.6439125,0.646521,0.640659
2016-06-16 13:50:00+00:00,0.6463306,0.6210983,0.6458694,0.64414936,0.6466973,0.64082897
2016-06-16 14:00:00+00:00,0.6467135,0.6213496,0.6458137,0.6444588,0.6469302,0.64105314
2016-06-16 14:10:00+00:00,0.64694923,0.6215074,0.6457766,0.64465344,0.64707375,0.6411921
2016-06-16 14:20:00+00:00,0.6471055,0.6216214,0.6457273,0.6447871,0.6471582,0.6412799
2016-06-16 14:30:00+00:00,0.6473224,0.62176746,0.64561963,0.6449621,0.6472461,0.6413835
2016-06-16 14:40:00+00:00,0.64762044,0.6219245,0.64550495,0.6451696,0.6473707,0.641518
2016-06-16 14:50:00+00:00,0.64792967,0.6220778,0.64541394,0.6453795,0.64749455,0.64165914
2016-06-16 15:00:00+00:00,0.64815235,0.62224185,0.64534736,0.64557135,0.64758,0.6417786
2016-06-16 15:10:00+00:00,0.6482839,0.6223112,0.64523435,0.6456565,0.6475897,0.6418151
2016-06-16 15:20:00+00:00,0.64843965,0.62239516,0.6452129,0.64576757,0.64766264,0.6418956
2016-06-16 15:30:00+00:00,0.6485655,0.6224642,0.64514863,0.6458508,0.64769346,0.6419445
2016-06-16 15:40:00+00:00,0.64857554,0.6224607,0.6450561,0.6458441,0.64766407,0.6419201
2016-06-16 15:50:00+00:00,0.64858407,0.622446,0.644938,0.6458281,0.64760745,0.6418807
2016-06-16 16:00:00+00:00,0.648664,0.6224421,0.64487606,0.6458501,0.64759403,0.6418853
2016-06-16 16:10:00+00:00,0.6487719,0.6224529,0.6447171,0.6458789,0.6475729,0.6418787
2016-06-16 16:20:00+00:00,0.6488352,0.62248945,0.64457786,0.6459093,0.6474914,0.64186066
2016-06-16 16:30:00+00:00,0.6489301,0.6225651,0.6444675,0.64598906,0.64748716,0.6418878
2016-06-16 16:40:00+00:00,0.6488971,0.6225232,0.6443809,0.6459353,0.6473924,0.6418258
2016-06-16 16:50:00+00:00,0.64891624,0.6225329,0.6443073,0.64593995,0.64735544,0.6418104
2016-06-16 17:00:00+00:00,0.64894795,0.6225055,0.64426804,0.6459327,0.647296,0.64179003
2016-06-16 17:10:00+00:00,0.6489098,0.6224752,0.64418167,0.64589095,0.64725596,0.6417427
2016-06-16 17:20:00+00:00,0.64891243,0.6224713,0.6441911,0.645893,0.6472764,0.6417488
2016-06-16 17:30:00+00:00,0.6489167,0.622461,0.6441985,0.645892,0.6472877,0.64175117
2016-06-16 17:40:00+00:00,0.6489124,0.62248755,0.64422774,0.6459196,0.64731085,0.6417716
2016-06-16 17:50:00+00:00,0.64893764,0.6225103,0.64429724,0.6459551,0.6472951,0.6417991
2016-06-16 18:00:00+00:00,0.6489558,0.62251574,0.6443051,0.6459663,0.64725554,0.6417996
2016-06-16 18:10:00+00:00,0.6489038,0.6224947,0.6443552,0.6459396,0.64716095,0.64177084
2016-06-16 18:20:00+00:00,0.64911443,0.6226455,0.64464736,0.64616525,0.6472932,0.64197314
2016-06-16 18:30:00+00:00,0.64903575,0.6225836,0.64466345,0.64610296,0.6471278,0.64190274
2016-06-16 18:40:00+00:00,0.6490196,0.6225581,0.64474416,0.646083,0.6470887,0.64189875
2016-06-16 18:50:00+00:00,0.64901567,0.622463,0.64488745,0.64602304,0.6470056,0.64187896
2016-06-16 19:00:00+00:00,0.6489262,0.62233007,0.64500535,0.64590573,0.64694494,0.64182246
2016-06-16 19:10:00+00:00,0.6488352,0.62214506,0.64512014,0.64575124,0.6468824,0.6417468
2016-06-16 19:20:00+00:00,0.64884686,0.622097,0.6453644,0.64575,0.6469719,0.641806
2016-06-16 19:30:00+00:00,0.648766,0.6219623,0.6455399,0.6456429,0.64696026,0.6417743
2016-06-16 19:40:00+00:00,0.6486498,0.62180877,0.6457617,0.64552295,0.64696515,0.64174163
2016-06-16 19:50:00+00:00,0.6485354,0.62166035,0.64588976,0.6453961,0.64693063,0.64168245
